# frame,DetObj#,x,y,z,v,snr,noise,label
1.000000000000000000e+01,7.400000000000000000e+01,2.508649528026580811e-01,9.715957641601562500e-01,0.000000000000000000e+00,1.217325702309608459e-01,2.130000000000000000e+02,6.600000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,7.500000000000000000e+01,6.898786425590515137e-01,7.286967635154724121e-01,0.000000000000000000e+00,1.217325702309608459e-01,2.130000000000000000e+02,6.600000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,7.600000000000000000e+01,-6.217088103294372559e-01,8.425393104553222656e-01,0.000000000000000000e+00,1.217325702309608459e-01,1.630000000000000000e+02,6.870000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,7.700000000000000000e+01,-1.963290870189666748e-01,1.028517961502075195e+00,0.000000000000000000e+00,1.217325702309608459e-01,1.630000000000000000e+02,6.870000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,7.800000000000000000e+01,-6.476133465766906738e-01,8.776450753211975098e-01,0.000000000000000000e+00,1.217325702309608459e-01,1.620000000000000000e+02,7.210000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,7.900000000000000000e+01,3.408491313457489014e-01,1.036091566085815430e+00,0.000000000000000000e+00,1.217325702309608459e-01,1.620000000000000000e+02,7.210000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,8.000000000000000000e+01,3.544830977916717529e-01,1.077535271644592285e+00,0.000000000000000000e+00,1.217325702309608459e-01,1.320000000000000000e+02,7.590000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,8.100000000000000000e+01,-3.190347850322723389e-01,1.088557481765747070e+00,0.000000000000000000e+00,1.217325702309608459e-01,1.320000000000000000e+02,7.590000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,8.200000000000000000e+01,4.049287736415863037e-01,1.106190204620361328e+00,0.000000000000000000e+00,1.217325702309608459e-01,1.060000000000000000e+02,8.030000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,8.300000000000000000e+01,-4.049287736415863037e-01,1.106190204620361328e+00,0.000000000000000000e+00,1.217325702309608459e-01,1.060000000000000000e+02,8.030000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,8.400000000000000000e+01,3.817510306835174561e-01,1.160422682762145996e+00,0.000000000000000000e+00,1.217325702309608459e-01,1.050000000000000000e+02,8.030000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,8.500000000000000000e+01,-3.817510232329368591e-02,1.221006631851196289e+00,0.000000000000000000e+00,1.217325702309608459e-01,1.050000000000000000e+02,8.030000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,8.600000000000000000e+01,3.558464944362640381e-01,1.214160323143005371e+00,0.000000000000000000e+00,1.217325702309608459e-01,1.010000000000000000e+02,7.920000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,8.700000000000000000e+01,-7.907699793577194214e-02,1.262758374214172363e+00,0.000000000000000000e+00,1.217325702309608459e-01,1.010000000000000000e+02,7.920000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,8.800000000000000000e+01,-5.071834921836853027e-01,1.253791213035583496e+00,0.000000000000000000e+00,1.217325702309608459e-01,1.050000000000000000e+02,7.710000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,8.900000000000000000e+01,-8.453058451414108276e-02,1.349845170974731445e+00,0.000000000000000000e+00,1.217325702309608459e-01,1.050000000000000000e+02,7.710000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,9.000000000000000000e+01,-5.235442519187927246e-01,1.294236063957214355e+00,0.000000000000000000e+00,1.217325702309608459e-01,1.160000000000000000e+02,7.730000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,9.100000000000000000e+01,-1.003459811210632324e+00,9.706770777702331543e-01,0.000000000000000000e+00,1.217325702309608459e-01,1.160000000000000000e+02,7.730000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,9.200000000000000000e+01,-5.399050116539001465e-01,1.334680914878845215e+00,0.000000000000000000e+00,1.217325702309608459e-01,1.260000000000000000e+02,7.670000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,9.300000000000000000e+01,-1.034817934036254883e+00,1.001010775566101074e+00,0.000000000000000000e+00,1.217325702309608459e-01,1.260000000000000000e+02,7.670000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,9.400000000000000000e+01,-5.562657713890075684e-01,1.375125885009765625e+00,0.000000000000000000e+00,1.217325702309608459e-01,1.070000000000000000e+02,7.680000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,9.500000000000000000e+01,1.581539958715438843e-01,2.525516748428344727e+00,0.000000000000000000e+00,1.217325702309608459e-01,1.950000000000000000e+02,7.510000000000000000e+02,1.000000000000000000e+00
1.000000000000000000e+01,9.600000000000000000e+01,1.608807891607284546e-01,2.569060087203979492e+00,0.000000000000000000e+00,1.217325702309608459e-01,2.560000000000000000e+02,7.490000000000000000e+02,1.000000000000000000e+00
1.000000000000000000e+01,9.700000000000000000e+01,8.180379122495651245e-02,2.616442680358886719e+00,0.000000000000000000e+00,1.217325702309608459e-01,2.340000000000000000e+02,7.520000000000000000e+02,1.000000000000000000e+00
1.000000000000000000e+01,9.800000000000000000e+01,1.663343757390975952e-01,2.656147003173828125e+00,0.000000000000000000e+00,1.217325702309608459e-01,2.610000000000000000e+02,7.560000000000000000e+02,1.000000000000000000e+00
1.000000000000000000e+01,9.900000000000000000e+01,1.690611690282821655e-01,2.699690341949462891e+00,0.000000000000000000e+00,1.217325702309608459e-01,2.300000000000000000e+02,7.590000000000000000e+02,1.000000000000000000e+00
1.000000000000000000e+01,1.000000000000000000e+02,8.589398115873336792e-02,2.747264862060546875e+00,0.000000000000000000e+00,1.217325702309608459e-01,1.280000000000000000e+02,7.830000000000000000e+02,1.000000000000000000e+00
1.000000000000000000e+01,1.010000000000000000e+02,-7.635020464658737183e-02,4.224329441785812378e-02,0.000000000000000000e+00,2.434651404619216919e-01,2.540000000000000000e+02,5.910000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,1.020000000000000000e+02,-3.817510232329368591e-02,7.846344262361526489e-02,0.000000000000000000e+00,2.434651404619216919e-01,2.540000000000000000e+02,5.910000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,1.030000000000000000e+02,-1.267958730459213257e-01,3.246488049626350403e-02,0.000000000000000000e+00,2.434651404619216919e-01,2.410000000000000000e+02,5.920000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,1.040000000000000000e+02,-1.186154931783676147e-01,5.533105507493019104e-02,0.000000000000000000e+00,2.434651404619216919e-01,2.410000000000000000e+02,5.920000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,1.050000000000000000e+02,8.044039458036422729e-02,2.572835445404052734e+00,0.000000000000000000e+00,2.434651404619216919e-01,2.360000000000000000e+02,6.200000000000000000e+02,1.000000000000000000e+00
1.000000000000000000e+01,1.060000000000000000e+02,8.316718786954879761e-02,2.660050153732299805e+00,0.000000000000000000e+00,2.434651404619216919e-01,2.940000000000000000e+02,6.200000000000000000e+02,1.000000000000000000e+00
1.000000000000000000e+01,1.070000000000000000e+02,8.453058451414108276e-02,2.703657627105712891e+00,0.000000000000000000e+00,2.434651404619216919e-01,2.830000000000000000e+02,6.210000000000000000e+02,1.000000000000000000e+00
1.000000000000000000e+01,1.080000000000000000e+02,8.589398115873336792e-02,2.747264862060546875e+00,0.000000000000000000e+00,2.434651404619216919e-01,1.740000000000000000e+02,6.450000000000000000e+02,1.000000000000000000e+00
1.000000000000000000e+01,1.090000000000000000e+02,8.862077444791793823e-02,2.834479808807373047e+00,0.000000000000000000e+00,2.434651404619216919e-01,1.160000000000000000e+02,6.430000000000000000e+02,1.000000000000000000e+00
1.000000000000000000e+01,1.100000000000000000e+02,-1.636075787246227264e-02,4.044487699866294861e-02,0.000000000000000000e+00,-2.434651404619216919e-01,2.120000000000000000e+02,5.920000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,1.110000000000000000e+02,-3.408491238951683044e-02,2.723382413387298584e-02,0.000000000000000000e+00,-2.434651404619216919e-01,2.120000000000000000e+02,5.920000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,1.120000000000000000e+02,-7.089661806821823120e-02,5.086766555905342102e-02,0.000000000000000000e+00,-2.434651404619216919e-01,2.400000000000000000e+02,5.950000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,1.130000000000000000e+02,-3.272151574492454529e-02,8.088975399732589722e-02,0.000000000000000000e+00,-2.434651404619216919e-01,2.400000000000000000e+02,5.950000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,1.140000000000000000e+02,-1.145253032445907593e-01,6.336494535207748413e-02,0.000000000000000000e+00,-2.434651404619216919e-01,2.320000000000000000e+02,5.940000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,1.150000000000000000e+02,-6.135284155607223511e-02,1.156156957149505615e-01,0.000000000000000000e+00,-2.434651404619216919e-01,2.320000000000000000e+02,5.940000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,1.160000000000000000e+02,2.331407964229583740e-01,2.475882530212402344e+00,0.000000000000000000e+00,-2.434651404619216919e-01,1.530000000000000000e+02,6.220000000000000000e+02,1.000000000000000000e+00
1.000000000000000000e+01,1.170000000000000000e+02,3.163079917430877686e-01,2.510616779327392578e+00,0.000000000000000000e+00,-2.434651404619216919e-01,2.840000000000000000e+02,6.190000000000000000e+02,1.000000000000000000e+00
1.000000000000000000e+01,1.180000000000000000e+02,2.413211762905120850e-01,2.562755584716796875e+00,0.000000000000000000e+00,-2.434651404619216919e-01,3.250000000000000000e+02,6.190000000000000000e+02,1.000000000000000000e+00
1.000000000000000000e+01,1.190000000000000000e+02,3.272151648998260498e-01,2.597189664840698242e+00,0.000000000000000000e+00,-2.434651404619216919e-01,2.940000000000000000e+02,6.170000000000000000e+02,1.000000000000000000e+00
1.000000000000000000e+01,1.200000000000000000e+02,-1.636075787246227264e-02,4.044487699866294861e-02,0.000000000000000000e+00,-1.217325702309608459e-01,4.010000000000000000e+02,6.640000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,1.210000000000000000e+02,-3.408491238951683044e-02,2.723382413387298584e-02,0.000000000000000000e+00,-1.217325702309608459e-01,4.010000000000000000e+02,6.640000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,1.220000000000000000e+02,-7.362341135740280151e-02,4.683420807123184204e-02,0.000000000000000000e+00,-1.217325702309608459e-01,4.560000000000000000e+02,6.470000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,1.230000000000000000e+02,-3.272151574492454529e-02,8.088975399732589722e-02,0.000000000000000000e+00,-1.217325702309608459e-01,4.560000000000000000e+02,6.470000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,1.240000000000000000e+02,-1.145253032445907593e-01,6.336494535207748413e-02,0.000000000000000000e+00,-1.217325702309608459e-01,4.560000000000000000e+02,6.360000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,1.250000000000000000e+02,-5.726265162229537964e-02,1.176951527595520020e-01,0.000000000000000000e+00,-1.217325702309608459e-01,4.560000000000000000e+02,6.360000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,1.260000000000000000e+02,-1.581539958715438843e-01,7.377474009990692139e-02,0.000000000000000000e+00,-1.217325702309608459e-01,3.680000000000000000e+02,6.320000000000000000e+02,3.000000000000000000e+00
