# frame,DetObj#,x,y,z,v,snr,noise,label
1.000000000000000000e+01,0.000000000000000000e+00,-1.636075787246227264e-02,4.044487699866294861e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.270000000000000000e+02,6.940000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,1.000000000000000000e+00,-3.408491238951683044e-02,2.723382413387298584e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.270000000000000000e+02,6.940000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,2.000000000000000000e+00,-7.362341135740280151e-02,4.683420807123184204e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.860000000000000000e+02,6.740000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,3.000000000000000000e+00,-3.544830903410911560e-02,7.973247766494750977e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.860000000000000000e+02,6.740000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,4.000000000000000000e+00,-1.186154931783676147e-01,5.533105507493019104e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.830000000000000000e+02,6.640000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,5.000000000000000000e+00,-5.726265162229537964e-02,1.176951527595520020e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.830000000000000000e+02,6.640000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,6.000000000000000000e+00,-1.581539958715438843e-01,7.377474009990692139e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.990000000000000000e+02,6.540000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,7.000000000000000000e+00,-1.690611690282821655e-01,4.328649118542671204e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.990000000000000000e+02,6.540000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,8.000000000000000000e+00,2.045094780623912811e-02,2.171826958656311035e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.050000000000000000e+02,6.630000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,9.000000000000000000e+00,-1.567905992269515991e-01,1.516682952642440796e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.050000000000000000e+02,6.630000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,1.000000000000000000e+01,-2.454113662242889404e-01,9.109283983707427979e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.360000000000000000e+02,6.870000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,1.100000000000000000e+01,1.717879623174667358e-01,1.975184679031372070e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.360000000000000000e+02,6.870000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,1.200000000000000000e+01,-7.362341135740280151e-02,7.818577289581298828e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.580000000000000000e+02,6.940000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,1.300000000000000000e+01,-1.036181375384330750e-01,8.224434852600097656e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.890000000000000000e+02,6.740000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,1.400000000000000000e+01,2.072362750768661499e-01,8.026226758956909180e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.890000000000000000e+02,6.740000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,1.500000000000000000e+01,-1.090717241168022156e-01,8.657299280166625977e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.550000000000000000e+02,6.640000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,1.600000000000000000e+01,-1.717879623174667358e-01,8.999533057212829590e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.840000000000000000e+02,6.540000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,1.700000000000000000e+01,3.435759246349334717e-01,8.493424057960510254e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.840000000000000000e+02,6.540000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,1.800000000000000000e+01,3.299419581890106201e-01,9.013402462005615234e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.750000000000000000e+02,6.630000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,1.900000000000000000e+01,6.898786425590515137e-01,6.673405170440673828e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.750000000000000000e+02,6.630000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,2.000000000000000000e+01,-5.958042740821838379e-01,8.074334859848022461e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.340000000000000000e+02,6.870000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,2.100000000000000000e+01,6.585205197334289551e-01,7.571540474891662598e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.340000000000000000e+02,6.870000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,2.200000000000000000e+01,-6.544303297996520996e-01,8.173831701278686523e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.090000000000000000e+02,7.140000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,2.300000000000000000e+01,5.889872908592224121e-01,8.657298684120178223e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.090000000000000000e+02,7.140000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,2.400000000000000000e+01,0.000000000000000000e+00,1.090717196464538574e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.780000000000000000e+02,7.520000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,2.500000000000000000e+01,-6.476133465766906738e-01,8.776450753211975098e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.780000000000000000e+02,7.520000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,2.600000000000000000e+01,0.000000000000000000e+00,1.134345889091491699e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.290000000000000000e+02,7.920000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,2.700000000000000000e+01,-3.681170567870140076e-02,1.177399277687072754e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.700000000000000000e+01,8.260000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,2.800000000000000000e+01,4.226529225707054138e-02,1.351828813552856445e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.290000000000000000e+02,8.320000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,2.900000000000000000e+01,5.071834921836853027e-01,1.253791213035583496e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.290000000000000000e+02,8.320000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,3.000000000000000000e+01,4.362868890166282654e-02,1.395436167716979980e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.440000000000000000e+02,8.280000000000000000e+02,3.000000000000000000e+00
