# frame,DetObj#,x,y,z,v,snr,noise,realObj
0.000000000000000000e+00,1.900000000000000000e+01,1.717879623174667358e-01,8.999533057212829590e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.780000000000000000e+02,6.610000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+01,-5.099102854728698730e-01,8.131834864616394043e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.350000000000000000e+02,6.700000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,2.100000000000000000e+01,4.499208629131317139e-01,8.478485345840454102e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.350000000000000000e+02,6.700000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,2.200000000000000000e+01,3.135811984539031982e-01,9.532042741775512695e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.610000000000000000e+02,6.880000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,2.300000000000000000e+01,-5.644461512565612793e-01,8.296577930450439453e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.610000000000000000e+02,6.880000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,2.400000000000000000e+01,-5.889872908592224121e-01,8.657298684120178223e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.570000000000000000e+02,7.150000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,2.500000000000000000e+01,2.617721259593963623e-01,1.013839125633239746e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.570000000000000000e+02,7.150000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,2.600000000000000000e+01,2.045094668865203857e-01,1.071372866630554199e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.070000000000000000e+02,7.520000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,2.700000000000000000e+01,5.453585982322692871e-01,9.445888400077819824e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.070000000000000000e+02,7.520000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,2.800000000000000000e+01,2.126898467540740967e-01,1.114227771759033203e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+02,7.900000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,2.900000000000000000e+01,6.026212573051452637e-01,9.610349535942077637e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+02,7.900000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+01,2.208702266216278076e-01,1.157082796096801758e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.180000000000000000e+02,8.270000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,3.100000000000000000e+01,6.257990002632141113e-01,9.979978799819946289e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.180000000000000000e+02,8.270000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,3.200000000000000000e+01,2.454113662242889404e-01,1.285647511482238770e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.030000000000000000e+02,8.330000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,3.300000000000000000e+01,-2.454113662242889404e-01,1.285647511482238770e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.030000000000000000e+02,8.330000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,3.400000000000000000e+01,-2.113264650106430054e-01,1.335877418518066406e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,8.200000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,3.500000000000000000e+01,-1.056632280349731445e+00,8.442485928535461426e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,8.200000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,3.600000000000000000e+01,-1.047088503837585449e+00,9.234453439712524414e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.110000000000000000e+02,8.100000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,3.700000000000000000e+01,-1.308860629796981812e-01,1.389969229698181152e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.110000000000000000e+02,8.100000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,3.800000000000000000e+01,4.499208629131317139e-01,1.367640972137451172e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.330000000000000000e+02,8.040000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,3.900000000000000000e+01,-1.034817934036254883e+00,1.001010775566101074e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.330000000000000000e+02,8.040000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,4.000000000000000000e+01,-9.734651446342468262e-01,1.119271278381347656e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.270000000000000000e+02,8.000000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,4.100000000000000000e+01,4.635548293590545654e-01,1.409084677696228027e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.270000000000000000e+02,8.000000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,4.200000000000000000e+01,-4.771887958049774170e-01,1.450528383255004883e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.050000000000000000e+02,7.920000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,4.300000000000000000e+01,4.771887883543968201e-02,1.526258349418640137e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.050000000000000000e+02,7.920000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,4.400000000000000000e+01,-4.908227622509002686e-01,1.491971969604492188e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.500000000000000000e+01,7.950000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,4.500000000000000000e+01,4.908227548003196716e-02,1.569865703582763672e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.500000000000000000e+01,7.950000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,4.600000000000000000e+01,-2.399577945470809937e-01,7.674899101257324219e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.500000000000000000e+01,7.000000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,4.700000000000000000e+01,0.000000000000000000e+00,7.722278118133544922e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.480000000000000000e+02,6.940000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,4.800000000000000000e+01,-2.426845878362655640e-01,7.762114048004150391e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.970000000000000000e+02,6.900000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,4.900000000000000000e+01,-2.440479844808578491e-01,7.805721282958984375e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.820000000000000000e+02,6.860000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e+01,0.000000000000000000e+00,7.853164196014404297e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.180000000000000000e+02,6.870000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,5.100000000000000000e+01,-1.772415451705455780e-02,3.986623883247375488e-02,0.000000000000000000e+00,1.217325702309608459e-01,4.000000000000000000e+02,6.650000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,5.200000000000000000e+01,-3.408491238951683044e-02,2.723382413387298584e-02,0.000000000000000000e+00,1.217325702309608459e-01,4.000000000000000000e+02,6.650000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,5.300000000000000000e+01,-7.635020464658737183e-02,4.224329441785812378e-02,0.000000000000000000e+00,1.217325702309608459e-01,4.590000000000000000e+02,6.440000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,5.400000000000000000e+01,-3.272151574492454529e-02,8.088975399732589722e-02,0.000000000000000000e+00,1.217325702309608459e-01,4.590000000000000000e+02,6.440000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,5.500000000000000000e+01,-1.186154931783676147e-01,5.533105507493019104e-02,0.000000000000000000e+00,1.217325702309608459e-01,4.550000000000000000e+02,6.370000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,5.600000000000000000e+01,-5.726265162229537964e-02,1.176951527595520020e-01,0.000000000000000000e+00,1.217325702309608459e-01,4.550000000000000000e+02,6.370000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,5.700000000000000000e+01,-1.690611690282821655e-01,4.328649118542671204e-02,0.000000000000000000e+00,1.217325702309608459e-01,3.700000000000000000e+02,6.290000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,5.800000000000000000e+01,-7.635020464658737183e-02,1.569268852472305298e-01,0.000000000000000000e+00,1.217325702309608459e-01,3.700000000000000000e+02,6.290000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,5.900000000000000000e+01,-1.636075824499130249e-01,1.442883312702178955e-01,0.000000000000000000e+00,1.217325702309608459e-01,1.760000000000000000e+02,6.400000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+01,1.363396551460027695e-02,2.177169770002365112e-01,0.000000000000000000e+00,1.217325702309608459e-01,1.760000000000000000e+02,6.400000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,6.100000000000000000e+01,-2.535917460918426514e-01,6.492976099252700806e-02,0.000000000000000000e+00,1.217325702309608459e-01,1.080000000000000000e+02,6.550000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,6.200000000000000000e+01,-2.372309863567352295e-01,1.106621101498603821e-01,0.000000000000000000e+00,1.217325702309608459e-01,1.080000000000000000e+02,6.550000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,6.300000000000000000e+01,-2.454113774001598358e-02,7.849328517913818359e-01,0.000000000000000000e+00,1.217325702309608459e-01,1.320000000000000000e+02,6.650000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,6.400000000000000000e+01,-1.295226663351058960e-01,8.187636137008666992e-01,0.000000000000000000e+00,1.217325702309608459e-01,1.810000000000000000e+02,6.440000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,6.500000000000000000e+01,2.849498689174652100e-01,7.784302234649658203e-01,0.000000000000000000e+00,1.217325702309608459e-01,1.810000000000000000e+02,6.440000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,6.600000000000000000e+01,-1.636075824499130249e-01,8.570983409881591797e-01,0.000000000000000000e+00,1.217325702309608459e-01,2.500000000000000000e+02,6.370000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,6.700000000000000000e+01,1.363396495580673218e-01,8.618564605712890625e-01,0.000000000000000000e+00,1.217325702309608459e-01,2.500000000000000000e+02,6.370000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,6.800000000000000000e+01,-1.717879623174667358e-01,8.999533057212829590e-01,0.000000000000000000e+00,1.217325702309608459e-01,2.590000000000000000e+02,6.290000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,6.900000000000000000e+01,1.717879623174667358e-01,8.999533057212829590e-01,0.000000000000000000e+00,1.217325702309608459e-01,2.590000000000000000e+02,6.290000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,7.000000000000000000e+01,-5.399050116539001465e-01,7.935858368873596191e-01,0.000000000000000000e+00,1.217325702309608459e-01,2.160000000000000000e+02,6.400000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,7.100000000000000000e+01,4.199261367321014404e-01,8.630979061126708984e-01,0.000000000000000000e+00,1.217325702309608459e-01,2.160000000000000000e+02,6.400000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,7.200000000000000000e+01,2.822230756282806396e-01,9.629546403884887695e-01,0.000000000000000000e+00,1.217325702309608459e-01,2.420000000000000000e+02,6.550000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,7.300000000000000000e+01,-5.330880284309387207e-01,8.501462936401367188e-01,0.000000000000000000e+00,1.217325702309608459e-01,2.420000000000000000e+02,6.550000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,7.400000000000000000e+01,2.617721259593963623e-01,1.013839125633239746e+00,0.000000000000000000e+00,1.217325702309608459e-01,2.420000000000000000e+02,6.790000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,7.500000000000000000e+01,-5.889872908592224121e-01,8.657298684120178223e-01,0.000000000000000000e+00,1.217325702309608459e-01,2.420000000000000000e+02,6.790000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,7.600000000000000000e+01,2.045094668865203857e-01,1.071372866630554199e+00,0.000000000000000000e+00,1.217325702309608459e-01,1.950000000000000000e+02,7.120000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,7.700000000000000000e+01,5.112736821174621582e-01,9.634641408920288086e-01,0.000000000000000000e+00,1.217325702309608459e-01,1.950000000000000000e+02,7.120000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,7.800000000000000000e+01,2.126898467540740967e-01,1.114227771759033203e+00,0.000000000000000000e+00,1.217325702309608459e-01,1.690000000000000000e+02,7.490000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,7.900000000000000000e+01,-1.772415488958358765e-01,1.120413303375244141e+00,0.000000000000000000e+00,1.217325702309608459e-01,1.690000000000000000e+02,7.490000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,8.000000000000000000e+01,1.840585321187973022e-01,1.163506150245666504e+00,0.000000000000000000e+00,1.217325702309608459e-01,1.110000000000000000e+02,7.810000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,8.100000000000000000e+01,6.257990002632141113e-01,9.979978799819946289e-01,0.000000000000000000e+00,1.217325702309608459e-01,1.110000000000000000e+02,7.810000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,8.200000000000000000e+01,2.454113662242889404e-01,1.285647511482238770e+00,0.000000000000000000e+00,1.217325702309608459e-01,1.010000000000000000e+02,7.830000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,8.300000000000000000e+01,-2.454113662242889404e-01,1.285647511482238770e+00,0.000000000000000000e+00,1.217325702309608459e-01,1.010000000000000000e+02,7.830000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,8.400000000000000000e+01,-2.113264650106430054e-01,1.335877418518066406e+00,0.000000000000000000e+00,1.217325702309608459e-01,1.010000000000000000e+02,7.700000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,8.500000000000000000e+01,-1.056632280349731445e+00,8.442485928535461426e-01,0.000000000000000000e+00,1.217325702309608459e-01,1.010000000000000000e+02,7.700000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,8.600000000000000000e+01,4.362868964672088623e-01,1.326197266578674316e+00,0.000000000000000000e+00,1.217325702309608459e-01,1.100000000000000000e+02,7.600000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,8.700000000000000000e+01,-1.090717196464538574e+00,8.714823722839355469e-01,0.000000000000000000e+00,1.217325702309608459e-01,1.100000000000000000e+02,7.600000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,8.800000000000000000e+01,4.499208629131317139e-01,1.367640972137451172e+00,0.000000000000000000e+00,1.217325702309608459e-01,1.310000000000000000e+02,7.540000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,8.900000000000000000e+01,-1.034817934036254883e+00,1.001010775566101074e+00,0.000000000000000000e+00,1.217325702309608459e-01,1.310000000000000000e+02,7.540000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,9.000000000000000000e+01,-1.019820570945739746e+00,1.077204108238220215e+00,0.000000000000000000e+00,1.217325702309608459e-01,1.250000000000000000e+02,7.500000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,9.100000000000000000e+01,4.635548293590545654e-01,1.409084677696228027e+00,0.000000000000000000e+00,1.217325702309608459e-01,1.250000000000000000e+02,7.500000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,9.200000000000000000e+01,-4.771887958049774170e-01,1.450528383255004883e+00,0.000000000000000000e+00,1.217325702309608459e-01,9.900000000000000000e+01,7.470000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,9.300000000000000000e+01,4.771887883543968201e-02,1.526258349418640137e+00,0.000000000000000000e+00,1.217325702309608459e-01,9.900000000000000000e+01,7.470000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,9.400000000000000000e+01,-4.799155890941619873e-01,7.663637638092041016e+00,0.000000000000000000e+00,1.217325702309608459e-01,9.300000000000000000e+01,6.580000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,9.500000000000000000e+01,-7.239635586738586426e-01,7.688267230987548828e+00,0.000000000000000000e+00,1.217325702309608459e-01,1.330000000000000000e+02,6.570000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,9.600000000000000000e+01,-4.853691756725311279e-01,7.750723838806152344e+00,0.000000000000000000e+00,1.217325702309608459e-01,1.740000000000000000e+02,6.600000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,9.700000000000000000e+01,-4.880959689617156982e-01,7.794267654418945312e+00,0.000000000000000000e+00,1.217325702309608459e-01,1.590000000000000000e+02,6.570000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,9.800000000000000000e+01,0.000000000000000000e+00,7.853164196014404297e+00,0.000000000000000000e+00,1.217325702309608459e-01,9.200000000000000000e+01,6.580000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,9.900000000000000000e+01,-7.907699793577194214e-02,3.688737004995346069e-02,0.000000000000000000e+00,2.434651404619216919e-01,2.540000000000000000e+02,5.880000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+02,-3.817510232329368591e-02,7.846344262361526489e-02,0.000000000000000000e+00,2.434651404619216919e-01,2.540000000000000000e+02,5.880000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,1.010000000000000000e+02,-1.227056831121444702e-01,4.554641991853713989e-02,0.000000000000000000e+00,2.434651404619216919e-01,2.380000000000000000e+02,5.890000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,1.020000000000000000e+02,-5.726265162229537964e-02,1.176951527595520020e-01,0.000000000000000000e+00,2.434651404619216919e-01,2.380000000000000000e+02,5.890000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,1.030000000000000000e+02,-1.636075787246227264e-02,4.044487699866294861e-02,0.000000000000000000e+00,-2.434651404619216919e-01,2.250000000000000000e+02,5.740000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,1.040000000000000000e+02,-3.408491238951683044e-02,2.723382413387298584e-02,0.000000000000000000e+00,-2.434651404619216919e-01,2.250000000000000000e+02,5.740000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,1.050000000000000000e+02,-7.089661806821823120e-02,5.086766555905342102e-02,0.000000000000000000e+00,-2.434651404619216919e-01,2.650000000000000000e+02,5.760000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,1.060000000000000000e+02,-3.272151574492454529e-02,8.088975399732589722e-02,0.000000000000000000e+00,-2.434651404619216919e-01,2.650000000000000000e+02,5.760000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,1.070000000000000000e+02,-1.186154931783676147e-01,5.533105507493019104e-02,0.000000000000000000e+00,-2.434651404619216919e-01,2.520000000000000000e+02,5.750000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,1.080000000000000000e+02,-1.063449233770370483e-01,7.630149275064468384e-02,0.000000000000000000e+00,-2.434651404619216919e-01,2.520000000000000000e+02,5.750000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,1.090000000000000000e+02,-1.636075787246227264e-02,4.044487699866294861e-02,0.000000000000000000e+00,-1.217325702309608459e-01,4.010000000000000000e+02,6.640000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,1.100000000000000000e+02,-3.408491238951683044e-02,2.723382413387298584e-02,0.000000000000000000e+00,-1.217325702309608459e-01,4.010000000000000000e+02,6.640000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,1.110000000000000000e+02,-7.362341135740280151e-02,4.683420807123184204e-02,0.000000000000000000e+00,-1.217325702309608459e-01,4.580000000000000000e+02,6.450000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,1.120000000000000000e+02,-3.272151574492454529e-02,8.088975399732589722e-02,0.000000000000000000e+00,-1.217325702309608459e-01,4.580000000000000000e+02,6.450000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,1.130000000000000000e+02,-1.145253032445907593e-01,6.336494535207748413e-02,0.000000000000000000e+00,-1.217325702309608459e-01,4.540000000000000000e+02,6.380000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,1.140000000000000000e+02,-5.726265162229537964e-02,1.176951527595520020e-01,0.000000000000000000e+00,-1.217325702309608459e-01,4.540000000000000000e+02,6.380000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,1.150000000000000000e+02,-1.581539958715438843e-01,7.377474009990692139e-02,0.000000000000000000e+00,-1.217325702309608459e-01,3.660000000000000000e+02,6.330000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,1.160000000000000000e+02,-7.635020464658737183e-02,1.569268852472305298e-01,0.000000000000000000e+00,-1.217325702309608459e-01,3.660000000000000000e+02,6.330000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,1.170000000000000000e+02,2.726793102920055389e-02,2.164324820041656494e-01,0.000000000000000000e+00,-1.217325702309608459e-01,1.810000000000000000e+02,6.410000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,1.180000000000000000e+02,-1.704245656728744507e-01,1.361691206693649292e-01,0.000000000000000000e+00,-1.217325702309608459e-01,1.810000000000000000e+02,6.410000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,1.190000000000000000e+02,-2.454113662242889404e-01,9.109283983707427979e-02,0.000000000000000000e+00,-1.217325702309608459e-01,1.160000000000000000e+02,6.580000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,1.200000000000000000e+02,-2.126898467540740967e-01,1.526029855012893677e-01,0.000000000000000000e+00,-1.217325702309608459e-01,1.160000000000000000e+02,6.580000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,1.210000000000000000e+02,-4.908227548003196716e-02,7.837811112403869629e-01,0.000000000000000000e+00,-1.217325702309608459e-01,1.300000000000000000e+02,6.640000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,1.220000000000000000e+02,4.662816226482391357e-01,6.319045424461364746e-01,0.000000000000000000e+00,-1.217325702309608459e-01,1.300000000000000000e+02,6.640000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,1.230000000000000000e+02,-1.554272025823593140e-01,8.142434358596801758e-01,0.000000000000000000e+00,-1.217325702309608459e-01,1.780000000000000000e+02,6.450000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,1.240000000000000000e+02,3.108544051647186279e-01,7.684527039527893066e-01,0.000000000000000000e+00,-1.217325702309608459e-01,1.780000000000000000e+02,6.450000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,1.250000000000000000e+02,-1.363396495580673218e-01,8.618564605712890625e-01,0.000000000000000000e+00,-1.217325702309608459e-01,2.470000000000000000e+02,6.380000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,1.260000000000000000e+02,1.636075824499130249e-01,8.570983409881591797e-01,0.000000000000000000e+00,-1.217325702309608459e-01,2.470000000000000000e+02,6.380000000000000000e+02,3.000000000000000000e+00
0.000000000000000000e+00,1.270000000000000000e+02,-1.431566327810287476e-01,9.049492478370666504e-01,0.000000000000000000e+00,-1.217325702309608459e-01,2.520000000000000000e+02,6.330000000000000000e+02,3.000000000000000000e+00
